customer_id,average_monthly_account_credit,average_monthly_account_debit,monthly_upi_transaction_count,total_utility_bills,utility_bill_on_time_payment_ratio,missed_utility_bill_count
449,37414.56,30876.44,116,5.0,0.921397253552383,0.0
450,28362.09,21745.22,119,6.0,0.9990659654151898,0.0
451,21655.35,19607.39,102,5.0,0.9593353203686125,0.0
452,24645.22,21236.31,111,5.0,0.9928736950651487,0.0
453,34116.03,28481.58,98,6.0,0.9752454324221779,0.0
454,41172.79,38343.02,109,6.0,0.9854351516745057,0.0
455,36639.92,28294.79,118,4.0,0.9721628795822013,0.0
456,35493.7,30117.3,111,5.0,0.9188738695563867,0.0
457,38425.06,28906.05,107,5.0,0.8877682680020327,1.0
458,28421.6,23980.22,104,3.0,0.9055480263175784,1.0
459,32995.65,25118.29,104,6.0,0.8530354348959925,1.0
460,26440.61,20458.78,100,6.0,0.9285989751197,0.0
461,55709.37,43091.49,104,6.0,0.9257586700405613,0.0
462,38386.33,33773.9,104,4.0,0.9287875697245732,0.0
463,31620.5,28433.43,114,6.0,0.9961046837458096,0.0
464,41325.21,35815.48,101,6.0,0.986718100518226,0.0
465,36810.53,34691.52,101,6.0,0.8742569167495162,1.0
466,38417.88,31693.76,119,5.0,0.9053323782333833,1.0
467,43447.2,35068.08,111,5.0,0.9135934269194893,1.0
468,45617.12,42137.44,102,6.0,0.9040799376777472,1.0
469,33495.46,26619.48,111,5.0,0.969774394540587,0.0
470,12966.09,12222.41,108,3.0,0.928605650480138,0.0
471,14566.25,10960.1,98,5.0,0.9358149725457438,0.0
472,12028.65,11354.76,110,6.0,0.9779520338481889,0.0
473,31066.57,23568.09,113,6.0,0.9708892230123038,0.0
474,26448.08,24549.86,110,5.0,0.8698317284230449,1.0
475,23847.34,20402.36,110,4.0,0.9570871876125451,0.0
476,36369.48,34499.83,104,5.0,0.9153154193353054,1.0
477,14383.16,10999.65,98,5.0,0.8941973354593751,1.0
478,42230.25,36350.57,110,6.0,0.8575028231353279,1.0
479,58632.25,55340.66,112,6.0,0.9230874340518176,0.0
480,46823.37,40016.17,108,6.0,0.9033155021086797,1.0
481,36504.56,31973.6,109,5.0,0.8877269559514601,1.0
482,12005.99,10675.12,101,6.0,0.9542007594395436,0.0
483,30261.24,25446.93,104,6.0,0.965422808097338,0.0
484,41551.06,36378.44,97,4.0,0.8867184278544137,1.0
485,30928.79,26811.02,99,6.0,0.857417115501902,1.0
486,31500.22,29302.5,111,6.0,0.9773129050847853,0.0
487,13506.76,10252.84,104,6.0,0.8514939611806455,1.0
488,33178.98,26748.65,119,6.0,0.9905668740882208,0.0
489,50382.13,47363.35,113,4.0,0.9441429810974059,0.0
490,45482.04,42209.73,103,6.0,0.898276995280198,1.0
491,39782.73,33462.5,119,4.0,0.8869716864365104,1.0
492,48799.61,42652.15,111,6.0,0.8513508496396712,1.0
493,38738.5,31202.94,101,6.0,0.8853207125516316,1.0
494,11059.66,8710.85,100,6.0,0.8706592452275711,1.0
495,50778.45,42793.01,108,6.0,0.9418249331084718,0.0
496,42591.32,34953.43,106,6.0,0.8749818382890702,1.0
497,33548.48,29077.52,101,6.0,0.9292944756304928,0.0
498,8870.77,6790.99,112,5.0,0.9385174633516706,0.0
499,34167.79,32284.43,108,5.0,0.8947062547520371,1.0
500,10264.82,9723.27,118,6.0,0.8552597423528078,1.0
501,45212.73,40222.7,110,5.0,0.8555880820921294,1.0
502,54668.47,46862.87,107,6.0,0.8539520998290876,1.0
503,31546.84,25613.05,108,2.0,0.960868700070482,0.0
504,43714.82,39901.09,102,6.0,0.8977014557221447,1.0
505,16205.21,14373.15,104,5.0,0.9694450278951495,0.0
506,33564.99,26265.39,123,6.0,0.9147599235764273,1.0
507,32489.74,30286.46,114,6.0,0.9179497151244945,0.0
508,29914.74,27357.25,101,6.0,0.926932390376436,0.0
509,41196.41,38722.98,108,5.0,0.9569547184562656,0.0
510,34934.35,31271.27,121,6.0,0.891025429874456,1.0
511,40784.69,35592.11,119,6.0,0.868238102430029,1.0
512,12625.56,10525.28,116,6.0,0.9334086002787192,0.0
513,38998.08,36523.48,103,4.0,0.8990466434864108,1.0
514,34314.87,31679.92,114,4.0,0.9163736970502057,1.0
515,36446.73,27664.66,106,6.0,0.9470420062505958,0.0
516,44209.8,33390.49,121,3.0,0.9241188611711906,0.0
517,42474.48,35053.88,108,6.0,0.9430418225651265,0.0
518,33974.96,30988.92,111,4.0,0.9316300003170441,0.0
519,41004.0,38849.45,112,4.0,0.9609694557904149,0.0
520,44691.94,34863.44,106,6.0,0.955890492656743,0.0
521,22999.66,19982.71,107,6.0,0.9301284837712929,0.0
522,43683.07,36090.0,109,6.0,0.951835453128956,0.0
523,32048.64,30253.37,103,6.0,0.9810339403408919,0.0
524,43086.92,39572.06,124,5.0,0.9148406931682252,1.0
525,12867.71,11808.26,109,5.0,0.9119144609123191,1.0
526,22253.57,18776.2,109,6.0,0.964636843127857,0.0
527,23334.63,19436.9,114,5.0,0.9373830755562991,0.0
528,14210.31,11434.77,96,6.0,0.8606510170333883,1.0
529,42766.99,32557.44,118,5.0,0.9838168023536622,0.0
530,29815.52,27518.07,111,6.0,0.854617465335646,1.0
531,15799.71,14418.5,113,6.0,0.9622594534314615,0.0
532,30291.68,28775.39,101,5.0,0.963819121405647,0.0
533,39157.54,37173.32,100,6.0,0.9929666627922895,0.0
534,27082.98,23320.78,106,5.0,0.8581201612603481,1.0
535,36236.23,32750.21,112,6.0,0.9395285291176736,0.0
536,38164.0,35834.2,103,5.0,0.9141760855940579,1.0
537,30200.22,27782.07,107,5.0,0.8995949432289313,1.0
538,33788.98,27013.26,109,6.0,0.863547784044861,1.0
539,48070.95,40384.83,117,4.0,0.9343981179506964,0.0
540,32708.56,25376.35,105,5.0,0.9218561088511921,0.0
541,43864.58,41268.24,100,4.0,0.8656831687226536,1.0
542,32579.04,28384.0,109,3.0,0.9418734260645625,0.0
543,42524.61,33838.04,105,6.0,0.9606929680379408,0.0
544,48046.75,42489.67,106,6.0,0.9650917451580472,0.0
545,24919.68,21770.47,112,6.0,0.9858059782393641,0.0
546,9927.92,8157.1,112,6.0,0.9114206112833165,1.0
547,12001.83,9273.95,120,6.0,0.9929609152933205,0.0
548,38186.3,33768.71,110,2.0,0.9798144107624029,0.0
549,17285.74,14763.09,105,6.0,0.8944752356535909,1.0
550,32911.09,29766.89,108,6.0,0.8738924556024188,1.0
551,40584.55,34660.53,115,3.0,0.915308409419202,1.0
552,38797.84,35710.94,101,6.0,0.910284806193395,1.0
553,48830.37,42012.74,104,5.0,0.9363578957996807,0.0
554,40129.06,34598.77,108,6.0,0.9375079348491622,0.0
555,41284.93,38202.22,105,5.0,0.9624980476569963,0.0
556,34511.45,28668.54,127,3.0,0.9264834922308415,0.0
557,33513.01,26033.01,118,6.0,0.8657233961411148,1.0
558,37495.36,28337.37,114,6.0,0.9787437003329659,0.0
559,42053.1,37890.99,111,6.0,0.8964646874777781,1.0
560,34126.86,29828.99,107,5.0,0.9956946190459888,0.0
561,16910.04,15063.73,105,3.0,0.8676790163019655,1.0
562,20742.67,16440.49,114,3.0,0.9937376758348755,0.0
563,46714.53,36310.0,101,6.0,0.8636517710323776,1.0
564,13294.17,10009.3,109,3.0,0.8846554206920589,1.0
565,47650.2,39078.76,106,6.0,0.8569869913129812,1.0
566,34399.23,29857.96,109,6.0,0.9557669719958493,0.0
567,27726.65,22970.11,114,6.0,0.9775448104857688,0.0
568,13019.26,10903.57,117,5.0,0.915110662272397,1.0
569,29073.3,27062.35,108,4.0,0.9892783112563645,0.0
570,35439.74,29048.22,112,6.0,0.93854486076334,0.0
571,38057.56,32455.41,106,5.0,0.9445010703169785,0.0
572,49653.97,45022.77,109,6.0,0.9768128802551155,0.0
573,42215.93,35010.03,105,6.0,0.8945200307577759,1.0
574,35809.85,31312.75,117,4.0,0.9031398581991439,1.0
575,44436.29,40991.26,107,3.0,0.9858927878791967,0.0
576,26708.47,25103.41,110,6.0,0.9851445244058146,0.0
577,40609.81,31651.88,110,6.0,0.9964724164301306,0.0
578,45130.73,42211.56,102,5.0,0.9852757474662507,0.0
579,30739.59,26080.18,113,3.0,0.8691058054050042,1.0
580,48809.34,39127.95,105,6.0,0.9735586429205481,0.0
581,41710.4,35112.94,97,6.0,0.9114757717164391,1.0
582,34661.04,32789.57,114,3.0,0.9986202033918907,0.0
583,43397.22,36823.57,117,3.0,0.9208421446493201,0.0
584,54311.61,44304.71,103,6.0,0.9330754123753331,0.0
585,41301.46,36208.17,96,6.0,0.9294662372885197,0.0
586,41880.89,33422.17,112,6.0,0.8982605544787416,1.0
587,37251.03,28503.47,112,6.0,0.8612533133339377,1.0
588,34696.54,26916.74,100,6.0,0.9843476845602878,0.0
589,44879.96,34809.31,104,4.0,0.970401371878943,0.0
590,29939.64,23364.31,112,5.0,0.8709290170839503,1.0
591,19361.02,15058.33,117,6.0,0.9665152407025109,0.0
592,36788.65,32306.87,102,6.0,0.9438769999075916,0.0
593,43182.8,33957.92,108,4.0,0.9113715681876433,1.0
594,22594.88,18508.22,97,6.0,0.8881031723643344,1.0
595,47367.88,44021.7,96,6.0,0.9789593175253348,0.0
596,33683.68,28455.72,114,6.0,0.9550282388941079,0.0
597,38564.43,34072.12,91,6.0,0.9321609864203705,0.0
598,34689.42,27212.6,111,6.0,0.9414352800847696,0.0
599,33489.82,26405.31,109,3.0,0.8636599273123271,1.0
600,20256.74,15358.12,127,3.0,0.9210879641366788,0.0
601,21814.87,17098.21,114,6.0,0.8790550439178553,1.0
602,30081.33,24237.07,98,6.0,0.8812575518513238,1.0
603,45022.09,35360.45,107,6.0,0.94919559434303,0.0
604,48426.65,37179.1,115,6.0,0.9866884227751432,0.0
605,43338.84,33549.78,109,6.0,0.910563491571752,1.0
606,51965.78,43763.28,105,5.0,0.8811623909518286,1.0
607,16285.37,12886.07,99,6.0,0.9473120405854981,0.0
608,26863.79,22104.97,99,5.0,0.9806780569525476,0.0
609,8988.37,7646.25,121,3.0,0.9622478201683736,0.0
610,49372.41,43846.6,110,6.0,0.980313584580488,0.0
611,44448.83,33686.1,101,6.0,0.9304832006516199,0.0
612,37903.28,34487.51,103,5.0,0.9627814366553786,0.0
613,41037.21,35931.36,116,6.0,0.8710096839038405,1.0
614,27621.69,21167.93,106,6.0,0.9022411923044787,1.0
615,55639.28,51450.52,107,6.0,0.9084323746722284,1.0
616,39782.35,37163.66,113,5.0,0.9266943619369051,0.0
617,38942.94,29682.91,122,4.0,0.9893614540385236,0.0
618,43356.81,34918.51,120,4.0,0.9811444840333261,0.0
619,43815.07,39926.05,106,6.0,0.8701788238433776,1.0
620,41260.35,37119.95,98,4.0,0.8759184477823695,1.0
621,35495.31,27931.41,113,6.0,0.9036460824383367,1.0
622,42996.42,34047.57,109,6.0,0.8936115798836011,1.0
623,51661.29,42573.78,107,4.0,0.9422156429734393,0.0
624,48495.72,41071.25,104,4.0,0.9854164071646817,0.0
625,25743.78,22491.07,113,5.0,0.994343731250888,0.0
626,33970.64,27984.42,114,6.0,0.948040442880284,0.0
627,29372.78,24746.78,103,5.0,0.975723880210163,0.0
628,18200.83,16371.54,112,6.0,0.9287803300346196,0.0
629,22612.48,17125.26,108,2.0,0.8812490420290059,1.0
630,46409.36,37150.11,103,6.0,0.9287032618140216,0.0
631,30176.26,26937.44,105,6.0,0.9332623902156476,0.0
632,49333.99,45833.31,105,6.0,0.9613686346320335,0.0
633,38762.33,33038.51,108,6.0,0.8829824484561023,1.0
634,33875.19,29011.48,99,6.0,0.9052465573130097,1.0
635,33168.05,25586.97,110,5.0,0.904604120382185,1.0
636,30307.06,25442.25,115,6.0,0.9939159393611747,0.0
637,44444.08,38067.4,109,4.0,0.9165917440490078,1.0
638,40216.86,32112.93,107,6.0,0.963264095094722,0.0
639,32455.56,26089.36,102,4.0,0.9626217072061658,0.0
640,25847.28,21335.82,103,4.0,0.8898316277204862,1.0
641,37680.21,28411.42,97,3.0,0.9357804534057598,0.0
642,53273.87,43387.08,113,5.0,0.9841454339977972,0.0
643,35455.59,28091.09,111,5.0,0.9212796579185424,0.0
644,11202.22,9135.4,105,5.0,0.9917676261013819,0.0
645,38719.81,29967.29,106,6.0,0.8821687343986242,1.0
646,38138.9,35396.92,118,5.0,0.8611238658661046,1.0
647,9251.26,8036.74,110,6.0,0.9837180809717124,0.0
648,38939.58,34493.48,110,5.0,0.9771521796943325,0.0
649,14018.78,12726.73,108,6.0,0.9988884813900767,0.0
650,43951.03,37344.68,103,6.0,0.9519090232168639,0.0
651,28768.16,22076.23,126,5.0,0.9905031890000724,0.0
652,15963.81,13687.71,109,6.0,0.9740423537626166,0.0
653,35338.92,30651.85,104,6.0,0.976663949968013,0.0
654,28352.35,25491.25,111,6.0,0.9353712355681403,0.0
655,54721.07,45764.98,103,5.0,0.9073546896875067,1.0
656,40475.12,31389.11,107,6.0,0.9901837108814923,0.0
657,16030.1,12932.37,107,5.0,0.9148175763423841,1.0
658,39895.59,32818.77,108,6.0,0.9308229050874504,0.0
659,41329.01,36335.78,104,4.0,0.9169171460687782,0.0
660,38228.7,33035.55,115,4.0,0.9347227470940296,0.0
661,16340.15,13418.85,119,4.0,0.920575761848849,0.0
662,36151.17,34246.11,108,6.0,0.8571951337869214,1.0
663,37990.36,33095.5,97,6.0,0.9823072279011548,0.0
664,36478.54,29089.64,113,6.0,0.9166590728373655,1.0
665,11253.04,8668.85,114,5.0,0.9383415472761023,0.0
666,14774.92,11532.89,112,6.0,0.8708781704136981,1.0
667,37944.18,30324.67,115,6.0,0.8505081771973958,1.0
668,52021.22,40687.68,109,6.0,0.8867935140465464,1.0
669,23763.84,18709.59,119,6.0,0.9556879048200025,0.0
670,48131.83,38843.3,113,5.0,0.8648791795169317,1.0
671,48981.8,38434.78,107,6.0,0.9863331160579701,0.0
672,8660.27,8048.45,103,4.0,0.8822533854034277,1.0
673,11299.08,8655.62,106,6.0,0.8806890421437663,1.0
674,15257.71,13043.85,128,6.0,0.8772261942432243,1.0
675,31371.93,26103.94,101,5.0,0.8520972569457047,1.0
676,35087.96,33209.9,114,5.0,0.9657708202717352,0.0
677,10705.62,8269.11,105,6.0,0.9812551796867888,0.0
678,19689.89,16334.16,104,5.0,0.9421244053924298,0.0
679,45358.32,42813.45,112,6.0,0.8782299972519794,1.0
680,40360.21,37256.57,109,6.0,0.8927916995411319,1.0
681,43701.56,39917.63,103,5.0,0.9213890046047445,0.0
682,12784.68,10247.95,115,2.0,0.9931518927434951,0.0
683,33031.61,25902.65,102,6.0,0.8871027057726614,1.0
684,14793.6,13073.53,106,5.0,0.9597468855879832,0.0
685,32365.02,30289.62,105,6.0,0.915917233493938,1.0
686,44462.69,38298.05,95,6.0,0.8946771022540032,1.0
687,38495.49,33272.52,109,6.0,0.9183873905533171,0.0
688,38529.54,31054.65,119,4.0,0.8606810076311848,1.0
689,43760.98,39555.49,111,5.0,0.9698031056395544,0.0
690,43949.62,34606.31,88,4.0,0.886495289197445,1.0
691,16732.7,13632.73,112,4.0,0.9588118184789456,0.0
692,48204.43,40254.91,110,6.0,0.8602522557172292,1.0
693,33707.48,28702.66,103,5.0,0.9932647834248529,0.0
694,20883.9,16675.42,116,6.0,0.8789522478108548,1.0
695,43243.9,33426.12,105,6.0,0.9824113114310621,0.0
696,38500.04,33576.81,101,2.0,0.9714209814423151,0.0
697,41247.64,33316.79,107,6.0,0.9951789886122124,0.0
698,10492.06,9088.72,101,6.0,0.9216835991418624,0.0
699,46450.97,36272.29,109,6.0,0.9591095940768928,0.0
700,38545.95,32618.67,106,6.0,0.9056065985556676,1.0
701,35838.24,30696.09,105,4.0,0.877655235702954,1.0
702,46248.17,35165.47,116,6.0,0.9164613899400174,1.0
703,35555.01,29059.85,110,6.0,0.8748623523082683,1.0
704,8175.85,6351.68,112,3.0,0.9973066934179575,0.0
705,30582.7,23324.66,111,6.0,0.8644369736711074,1.0
706,42395.83,40190.91,111,6.0,0.9383817585178931,0.0
707,32072.45,26122.08,124,6.0,0.9439695782881083,0.0
708,50299.55,45871.93,104,3.0,0.9307119314311081,0.0
709,19234.67,15405.59,116,5.0,0.949327882856775,0.0
710,25270.8,22397.52,108,6.0,0.8674271162517836,1.0
711,39652.54,35768.4,108,6.0,0.9332527786307936,0.0
712,19774.2,17186.3,114,6.0,0.8930818856691042,1.0
713,36992.97,31233.72,107,6.0,0.9910264094951585,0.0
714,41901.46,34877.44,102,6.0,0.9643107480159588,0.0
715,38924.39,31909.19,102,6.0,0.9958771723239614,0.0
716,47470.55,44427.96,114,3.0,0.8556334104610284,1.0
717,38589.97,35353.19,107,5.0,0.8927699762771063,1.0
718,39428.6,37181.39,109,4.0,0.8793133879957523,1.0
719,38523.86,29850.58,117,6.0,0.8516731880967745,1.0
720,36991.38,33150.7,104,6.0,0.8863488595369482,1.0
721,41720.82,39120.28,104,6.0,0.9518163975280644,0.0
722,29575.88,23253.93,114,6.0,0.8846633383201853,1.0
723,25243.81,19268.58,95,6.0,0.9263505168223927,0.0
724,44593.53,40054.98,105,5.0,0.9831727172447497,0.0
725,41622.14,35998.76,104,6.0,0.9540636880523613,0.0
726,38663.47,35507.21,110,5.0,0.9091943604859047,1.0
727,39850.77,31002.09,116,6.0,0.9058703408368163,1.0
728,41356.99,37595.72,112,5.0,0.9183603721012727,0.0
729,33605.48,26559.27,110,3.0,0.8765562161589859,1.0
730,31244.46,24456.01,112,6.0,0.9451001151123982,0.0
731,40829.96,31963.87,110,5.0,0.9046229228656908,1.0
732,10797.27,9856.99,99,3.0,0.9778548023893066,0.0
733,43137.13,38091.79,102,5.0,0.9634828990086725,0.0
734,7715.07,6593.4,119,5.0,0.9415769746138241,0.0
735,20714.22,17022.24,112,5.0,0.9046303333974274,1.0
736,21175.56,19596.72,101,6.0,0.8814897747510226,1.0
737,41928.94,34737.67,123,6.0,0.9664227796158434,0.0
738,47079.8,42998.91,105,6.0,0.922961364848663,0.0
739,53015.64,44417.93,119,6.0,0.8837125057266036,1.0
740,47895.82,39532.67,109,5.0,0.879276192256001,1.0
741,21728.71,18307.22,115,6.0,0.8748101356752038,1.0
742,32160.6,26058.95,118,6.0,0.9665741794308392,0.0
743,36689.52,33003.02,111,6.0,0.8843480777950468,1.0
744,39907.67,33943.24,118,6.0,0.9289963395287796,0.0
745,43835.25,34912.26,114,4.0,0.9177319541459584,0.0
746,14363.14,13356.49,96,4.0,0.9369416348842425,0.0
747,17263.06,14272.72,117,6.0,0.9815732350556792,0.0
748,12462.58,10701.75,101,6.0,0.9801621085122596,0.0
749,35739.94,33284.41,116,4.0,0.917661410773729,0.0
750,32031.67,28022.83,115,5.0,0.8523049376102084,1.0
751,28967.41,22402.81,107,6.0,0.9139665708571455,1.0
752,31972.2,29988.85,118,6.0,0.9409290306136211,0.0
753,29611.88,25926.43,102,6.0,0.9336647138647093,0.0
754,45682.31,37321.58,102,6.0,0.9477004158700308,0.0
755,34014.99,26458.71,107,6.0,0.8731113598709626,1.0
756,62769.45,57045.19,106,6.0,0.9469802648171098,0.0
757,42981.15,37566.15,117,6.0,0.8773977428115658,1.0
758,41210.61,35304.81,100,6.0,0.9625785971045123,0.0
759,30278.81,28122.31,99,6.0,0.900863141989402,1.0
760,44225.84,40144.65,112,3.0,0.956484315007218,0.0
761,36681.07,28623.53,96,6.0,0.8571798398359161,1.0
762,38976.69,31662.49,105,3.0,0.911179003838637,1.0
763,54791.6,43816.72,102,5.0,0.9557551783395,0.0
764,39437.47,35445.98,111,6.0,0.8840305774497241,1.0
765,46416.77,35123.87,94,4.0,0.9692930567195834,0.0
766,35334.56,30528.28,100,6.0,0.9446169599657398,0.0
767,39015.1,35210.81,94,3.0,0.9381342658224697,0.0
768,26537.64,24556.69,108,6.0,0.9030323281306506,1.0
769,16638.89,13617.54,115,6.0,0.9223677205571676,0.0
770,50832.95,46474.1,105,6.0,0.939602395146678,0.0
771,15292.63,11807.84,109,6.0,0.9208693170872335,0.0
772,36936.62,33955.48,107,5.0,0.954746998591084,0.0
773,44517.55,34523.26,110,6.0,0.9150545399660439,1.0
774,14793.29,12270.4,111,6.0,0.8803409772613046,1.0
775,27077.53,24625.9,112,4.0,0.882090067420157,1.0
776,23797.56,18561.7,109,5.0,0.8508705653264411,1.0
777,35692.54,28405.92,118,6.0,0.8951436573338009,1.0
778,38704.21,34619.0,96,4.0,0.962337646071778,0.0
779,38832.32,34716.38,108,4.0,0.9691244063256415,0.0
780,43210.92,37949.11,104,6.0,0.8803701313143625,1.0
781,39211.88,34851.12,100,6.0,0.9938565995307111,0.0
782,31735.12,27246.03,104,4.0,0.925360419022019,0.0
783,6986.75,5591.92,112,6.0,0.9875468123527754,0.0
784,43729.38,35820.45,111,3.0,0.9560147922792447,0.0
785,14841.06,11669.81,105,6.0,0.958365013453362,0.0
786,20983.94,19550.52,115,5.0,0.8627565431959107,1.0
787,45650.21,39564.05,103,5.0,0.8829986690345396,1.0
788,41810.09,34709.5,111,5.0,0.8513222249941709,1.0
789,37391.87,31498.95,104,3.0,0.9574191460715106,0.0
790,29993.09,28177.21,123,5.0,0.9016657432642765,1.0
791,42504.4,33181.92,99,6.0,0.967997877411452,0.0
792,41506.13,35996.03,102,3.0,0.9008404329905539,1.0
793,41917.35,35679.12,107,6.0,0.9729000628448292,0.0
794,32630.23,28463.05,103,6.0,0.8696047380622469,1.0
795,34048.05,25659.36,106,4.0,0.8760059735136262,1.0
796,23275.88,21516.8,112,6.0,0.9011314809375904,1.0
797,39561.98,37046.78,114,6.0,0.911273108332341,1.0
798,43421.52,37473.93,112,6.0,0.9023054216264468,1.0
799,40297.48,35837.76,115,6.0,0.9645470548784829,0.0
800,38379.75,35865.87,104,5.0,0.8645427088940072,1.0
801,25374.88,22620.38,107,5.0,0.9026825529457732,1.0
802,32724.44,25541.68,118,6.0,0.9755859999273189,0.0
803,39265.28,33974.59,85,6.0,0.8600195615893258,1.0
804,34139.89,29747.55,114,5.0,0.9913515261507037,0.0
805,37949.83,31681.51,100,5.0,0.997947526340802,0.0
806,35968.1,32273.77,110,6.0,0.863285226073762,1.0
807,39045.18,36580.39,103,6.0,0.8936908783383606,1.0
808,36878.09,34485.21,110,6.0,0.9058600999053034,1.0
809,47097.6,39569.89,116,2.0,0.9664587052979089,0.0
810,35423.36,27369.78,106,5.0,0.93938902181751,0.0
811,39379.03,37290.69,112,6.0,0.9466548550738851,0.0
812,33479.93,30727.19,104,6.0,0.9636264734227759,0.0
813,48463.45,37555.91,103,6.0,0.8676968499155538,1.0
814,40898.15,38205.76,116,6.0,0.9749814185365393,0.0
815,46320.67,42799.34,105,6.0,0.9558429706270216,0.0
816,31299.69,26722.66,107,6.0,0.9366012587794555,0.0
817,40853.8,35471.52,104,6.0,0.9834603002174584,0.0
818,22264.86,18475.39,107,5.0,0.955045953082571,0.0
819,40685.19,30959.49,124,6.0,0.8802549943946538,1.0
820,46169.06,37721.94,112,6.0,0.91446180716135,1.0
821,36942.86,33639.09,113,4.0,0.92410643004036,0.0
822,47455.69,35635.73,103,5.0,0.8582826440125608,1.0
823,53500.23,43693.63,105,6.0,0.9931956270040083,0.0
824,37333.44,30973.08,112,6.0,0.8692865891195317,1.0
825,37563.86,32210.23,108,5.0,0.9546191900840091,0.0
826,50627.82,47284.92,116,4.0,0.9259346554136321,0.0
827,52719.4,43191.38,118,5.0,0.8538448374826634,1.0
828,33264.31,27256.46,100,5.0,0.9887121213796543,0.0
829,37679.82,33817.64,104,5.0,0.97777552132284,0.0
830,13906.0,11687.21,101,5.0,0.9286386891855754,0.0
831,12848.04,10213.18,111,6.0,0.8843413504209168,1.0
832,35057.48,29465.39,111,6.0,0.8682434336020142,1.0
833,33038.55,25709.66,120,4.0,0.904508871914819,1.0
834,30376.88,23854.28,117,5.0,0.8883142421569136,1.0
835,38723.25,32902.12,105,6.0,0.9260036801509448,0.0
836,41311.54,34444.94,112,6.0,0.9949613944185143,0.0
837,52286.34,48781.54,101,5.0,0.9362430239844461,0.0
838,33991.06,27956.93,104,6.0,0.9834896583835147,0.0
839,47022.09,40726.66,113,6.0,0.9476318256243665,0.0
840,36265.41,31784.92,102,6.0,0.9212869789880801,0.0
841,37047.0,27882.27,106,6.0,0.9781911344100057,0.0
842,43950.82,38795.71,109,3.0,0.9207052165259496,0.0
843,28137.13,22104.73,98,6.0,0.9802942255765541,0.0
844,23389.41,22037.83,112,5.0,0.8937365154363648,1.0
845,39620.95,30893.75,118,6.0,0.8693219610644481,1.0
846,22413.56,18668.81,106,3.0,0.9782971696544407,0.0
847,42223.91,32388.69,121,6.0,0.9381122745689,0.0
848,60654.44,57583.8,119,6.0,0.983363859737344,0.0
849,36354.37,30917.18,110,6.0,0.9906740810488575,0.0
850,36682.25,31879.7,105,6.0,0.8580442585557173,1.0
851,32229.92,24604.81,113,6.0,0.9251453952788302,0.0
852,35778.82,32200.66,112,6.0,0.9062446823611794,1.0
853,36199.16,28669.05,112,6.0,0.9438787595605176,0.0
854,49359.49,45885.12,103,6.0,0.9690386795803485,0.0
855,48632.67,38469.8,110,6.0,0.8920885323961554,1.0
856,33004.16,26011.82,95,4.0,0.9335197576559757,0.0
